city_code,city,week,new case,growth rate,Wuhan flow,Wuhan flow_lag,Hubei/non-Wuhan flow,Hubei/non Wuhan flow_lag,non-Hubei flow,non-Hubei flow_lag,City internal flow index,City internal flow index_lag,City internal flow,City internal flow_lag,Doctors,COVID-19 Hospitals,Hospitals,Beds,Outpatients,Population,Density,GDP,Income,Aging,Highest Temperature,Lowest Temperature,Average Temperature,Relative Humidity,Absolute Humidity,ILI
230900,Qitaihe,4,6,0.17,3.091459219,0,2.793069216,2.848268213,97.30118272,468.18,1.561271429,2.03,438.5591499,700.8005085,1789,2,27,3959,155.1326012,92.04,148,250.3,2.719469796,12.21482583,-7.428571429,-18.14285714,-12.78571429,90.78571429,1.734930304,0.015595446
231000,Mudanjiang,4,2,1,2.647974711,105.6161825,8.286157908,11.00352565,552.3229857,1838.7,1.696714286,2.17,1518.402318,2437.430449,7797,7,79,15700,469.0721742,278.3,69,1423,5.113187208,12.21482583,-5.571428571,-16.57142857,-11.07142857,88.42857143,1.926386492,0.009557182
231100,Heihe River,4,12,0.08,15.49167719,0,0,2.448312055,210.2325856,1128.492,1.300242857,2.06,614.3527509,1313.336887,4030,7,63,7290,282.1343559,167.39,25,505.1,3.017504032,12.21482583,-12.71428571,-21.42857143,-17.07142857,89.78571429,1.225692807,0.009315769
231200,Suihua,4,15,0.13,5.40130065,129.5630843,24.1203843,23.8579525,1137.370837,3720.168,1.699671429,2.23,2963.934842,5037.179463,10613,11,64,19132,912.9294016,541.64,159,1359.6,2.510154346,12.21482583,-8.428571429,-18.28571429,-13.35714286,91.42857143,1.671824799,0.069037872
310000,Shanghai,4,49,0.33,249.1830945,3404.196546,3216.362877,3028.66421,36950.904,48856.608,2.029885714,1.65,18454.43613,12621.7191,67907,110,363,115916,15283.4,2424,3631,32680,13.48184818,14.95195452,12.98214286,7.607142857,10.29464286,74.03125,7.085135368,0
320100,Nanjing,4,34,0.06,181.5400364,406.6286112,706.3405517,763.727636,10708.57029,16991.208,1.690457143,1.55,4574.07284,3974.690475,28100,55,220,46960,2646.808368,843.62,1213,12820.4,15.19688959,14.29632099,13.42857143,8,10.71428571,77.71428571,7.637397099,0.022355297
320200,Wuxi,4,20,0.2,46.02460775,10.18941931,93.9080023,197.640795,3740.58,12274.092,1.744028571,1.72,3760.838762,3671.548239,19610,56,166,36544,2062.710891,657.45,1331,11438.6,17.39843334,14.29632099,12.14285714,8.714285714,10.42857143,77,7.431935311,0.025333043
320300,Xuzhou,4,27,0.11,17.84662408,1397.740785,114.993388,93.20240139,2943.910286,4640.004,2.0499,1.91,6836.622857,5944.06876,22900,54,135,39764,2761.575977,880.2,762,6755.2,7.674619405,14.29632099,14.71428571,7.714285714,11.21428571,70.64285714,7.164361377,0.038689401
320400,Changzhou,4,14,0.57,43.80529267,274.5169104,147.6998974,227.6157426,2351.545714,8646.588,1.582342857,1.64,2301.099241,2437.673456,13100,28,67,21049,1483.570571,472.86,1047,7050.3,14.90990991,14.29632099,12.28571429,7,9.642857143,76.28571429,7.005171981,0.013784294
320500,Suzhou,4,16,0.12,201.3918034,1462.812201,756.6889757,1579.721782,17410.74171,25351.056,1.721614286,1.45,5997.23733,4570.78349,22900,78,135,39764,3363.870615,1072.17,1233,18597.5,17.34566347,14.29632099,13,8.285714286,10.64285714,77.28571429,7.561137056,0.090217042
320600,Nantong,4,10,0.1,19.3275343,368.6756738,72.30595386,197.4682588,2512.018286,5321.052,2.398242857,2.57,8043.79541,9551.117666,18800,49,222,33283,2293.469711,731,852,8427,11.52804378,14.29632099,12.14285714,6.714285714,9.428571429,78,7.065542598,0.032281263
320700,Lianyungang,4,21,0.14,29.67403418,193.6141071,55.23810879,78.60273995,1574.593714,3066.66,2.053,2.45,3521.64039,5237.932717,11500,14,80,16769,1418.123542,452,590,2771.7,6.132079646,14.29632099,9.714285714,4.714285714,7.214285714,77.07142857,6.054962559,0.085943808
320800,Huaian,4,19,0.53,19.23984675,10.18941931,54.48803329,66.61414881,1386.349714,3620.052,2.1107,2.7,4065.103409,7328.267874,12700,34,59,17876,1545.189921,492.5,477,3601.3,7.312284264,14.29632099,12.42857143,6.285714286,9.357142857,76.14285714,6.86598572,0.043332401
320900,Yancheng,4,10,0.1,81.19488485,26.09524668,169.6738292,139.0983166,2284.986857,4435.236,3.152928571,3.2,16851.24437,17663.42174,18200,75,163,29767,2258.957855,720,428,5487.1,7.620972222,14.29632099,12,6.428571429,9.214285714,77.5,6.924965185,0.04916807
321000,Yangzhou,4,3,1,22.73252382,227.9522988,173.5185182,96.86919186,1709.146286,4210.056,2.295442857,2.47,4498.753821,5356.750668,10900,24,69,16260,1421.574728,453.1,672,5466.2,12.06400353,14.29632099,13.14285714,7.428571429,10.28571429,77.71428571,7.433418409,0.081248422
321100,Zhenjiang,4,3,0,32.99575207,26.09524668,132.6125923,132.7431773,1818.056571,4521.096,2.170971429,2.14,2802.218746,2716.760244,8100,18,50,10859,1002.85179,319.64,809,4050,12.67050432,14.29632099,13.14285714,7.142857143,10.14285714,78.92857143,7.481590421,0.029288797
321200,Taizhou,4,8,0,16.35782829,228.8134031,64.7645093,140.0884289,1447.076571,3640.464,2.006342857,2.5,3447.140257,5647.438725,11600,24,71,17925,1454.42374,463.57,797,5107.6,11.01796924,14.29632099,13,6.714285714,9.857142857,77.35714286,7.200959111,0.078981041
330100,Hangzhou,4,19,0.21,77.33884067,1326.599057,565.541475,1044.780423,6113.741143,20950.812,1.023685714,1.16,2635.356093,3020.228826,41833,9,302,70187,4590.749846,946.8,467,13509.2,14.26827207,12.9863503,14.14285714,8.857142857,11.5,78.57142857,8.112551831,0.033063562
330200,Ningbo,4,17,0.24,41.51279949,390.0849988,341.644883,665.2002664,4187.005714,12070.296,1.283857143,1.33,2890.236684,3026.725232,24268,15,154,34135,3881.38493,800.5,711,10745.5,13.42348532,12.9863503,13.28571429,8.428571429,10.85714286,82.28571429,8.1597868,0.043894607
330300,Wenzhou,4,75,0.11,24.19545493,1088.164311,161.5207798,445.2739017,361.7228571,3154.14,0.737342857,0.94,1926.279371,2359.022877,26674,12,142,36327,4468.077718,921.5,645,6006.16,6.517807922,12.9863503,16.28571429,9.285714286,12.78571429,76.14285714,8.51778823,0.019366757
330400,Jiaxing,4,7,0.43,11.05935549,173.3753162,139.7452489,177.6817842,1942.333714,6331.608,1.523057143,1.55,2135.346141,2193.660517,11392,6,75,22044,2257.555057,465.6,1056,4871.98,10.46387457,12.9863503,12.28571429,5,8.642857143,82.85714286,7.137864196,0.030316578
330500,Huzhou,4,1,0,13.52690834,100.8469892,75.72450662,73.24086721,670.6337143,2317.896,1.619014286,1.58,1511.909505,1454.059265,8080,5,58,13962,1452.185867,299.5,481,2719.1,9.078797997,12.9863503,12.28571429,7.142857143,9.714285714,83.57142857,7.709141262,0.041134886
330600,Shaoxing,4,8,0,8.339464371,211.9587838,106.7513893,98.79579451,1015.462286,3923.964,1.487242857,1.57,2216.86421,2408.130745,15195,7,76,21242,2429.199063,501,555,5416.9,10.81217565,12.9863503,14.14285714,8.857142857,11.5,78.21428571,8.075676595,0.028415082
330700,Jinhua,4,7,0,5.948874694,255.4760955,205.6159461,285.7532181,1838.885143,4677.912,0.998771429,1.03,1510.594996,1558.51303,16372,8,131,26814,2697.817083,556.4,466,4100.2,7.369158879,12.9863503,14.57142857,7.714285714,11.14285714,84.42857143,8.524127824,0.060174769
330800,Quzhou,4,6,0,8.407595703,105.7139636,39.38495704,54.72523126,479.9365714,1430.46,2.407628571,2.16,2427.008203,1894.643578,6930,7,75,11621,1059.441108,218.5,251,1470.58,6.730343249,12.9863503,13.85714286,7.285714286,10.57142857,87,8.473237443,0.045798119
330900,Zhoushan,4,3,0,2.772566732,0,16.56758448,17.20410777,538.2565714,932.472,2.486142857,2.4,1403.333739,1287.507001,3581,5,30,5056,566.3282447,116.8,751,1316.7,11.27311644,12.9863503,10,3.285714286,6.642857143,83.28571429,6.304469642,0.063772754
331000,Taizhou,4,15,0.13,0,667.7214411,146.418019,168.2610504,416.1085714,2328.912,1.0471,1.28,1743.248197,2200.424184,17235,11,111,24955,2966.435103,611.8,569,4874.67,7.967750899,12.9863503,13.57142857,6.571428571,10.07142857,86.57142857,8.168993377,0.02069206
331100,Lishui,4,1,0,9.384460227,0,30.6329196,16.66978148,152.4423624,716.688,1.275257143,1.26,782.5053181,770.6571371,7913,10,54,12042,1059.925978,218.6,132,1394.67,6.380009149,12.9863503,16.28571429,5.142857143,10.71428571,85.28571429,8.381481744,0.084275841
340100,Hefei,4,51,0.16,218.40855,1207.150952,469.1179756,1264.697325,9284.312571,15641.748,1.566742857,1.62,3874.496032,4086.434139,20964,10,172,42707,1342.547127,808.7,698,7822.91,9.673438852,13.20157492,14.14285714,8.285714286,11.21428571,78.14285714,7.924986194,0
340200,Wuhu,4,4,0.5,146.4145493,147.3851054,361.1301287,270.8829239,2186.166857,3471.984,2.216528571,2.38,3438.948797,4049.677593,8702,7,83,17741,622.2167223,374.8,672,3278.53,8.747411953,13.20157492,13.42857143,9,11.21428571,80.42857143,8.156795663,0
340300,Bengbu,4,58,0.24,13.59251629,0,56.03991364,41.2352274,1125.668571,2773.116,1.893985714,2.37,2254.256798,3628.555463,6297,5,81,15289,563.1160944,339.2,539,1714.66,5.055011792,13.20157492,13.71428571,7.714285714,10.71428571,76.71428571,7.539121769,0
340400,Huainan,4,10,0.4,0,230.0681552,46.32142064,66.68070303,1330.945714,2972.7,2.414714286,2.99,3904.114235,6940.10319,6201,3,72,13645,579.3853684,349,886,1133.3,3.247277937,13.20157492,14.42857143,8.428571429,11.42857143,76.5,7.863394326,0
340500,Maanshan,4,4,0.75,8.923312041,10.18941931,101.1343395,52.31887044,1345.664571,2254.716,2.406557143,2.61,2593.063786,3178.098184,4756,4,62,7610,387.9723799,233.7,753,1918.1,8.207531023,13.20157492,13.28571429,8.714285714,11,78.28571429,7.833254151,0
340600,Huaibei,4,3,0.67,3.01481147,150.7216481,29.0611676,33.3553341,1132.601956,2008.8,1.802571429,2.09,1367.101427,1822.339878,4524,3,69,9241,374.193301,225.4,748,985.2,4.370896185,13.20157492,13.42857143,6.714285714,10.07142857,74.28571429,7.009697288,0
340700,Tongling,4,6,0.17,27.67898474,438.4658152,142.8373389,105.5171398,820.4722597,1496.232,3.1955,3.44,3978.406,5080.355486,3337,3,28,6678,270.4351763,162.9,676,1222.4,7.503990178,13.20157492,13.71428571,8.857142857,11.28571429,79.35714286,8.084307802,0
340800,Anqing,4,15,0.13,113.9635325,1925.097487,5067.706935,5366.862154,1329.372,2354.508,2.884528571,3.17,8394.605166,11168.09091,8638,8,69,15530,778.7669808,469.1,363,1917.6,4.087827755,13.20157492,13.71428571,8,10.85714286,78.57142857,7.79146309,0
341100,Chuzhou,4,2,0,22.30197165,0,62.43448081,108.7987989,1887.948,3697.164,2.722742857,3.02,6262.337733,8430.117399,6625,7,64,13721,682.9774801,411.4,304,1801.7,4.379436072,13.20157492,13.42857143,7.714285714,10.57142857,77.71428571,7.568868914,0
341200,Fuyang,4,41,0.22,227.4419446,2840.998978,180.9962474,237.4824843,2753.953714,4523.364,2.551914286,3.21,10530.93,20336.19606,13915,9,115,28433,1362.468687,820.7,826,1759.5,2.143901547,13.20157492,15,7.857142857,11.42857143,73.21428571,7.525657501,0
341300,Suzhou,4,12,0.17,8.698730981,461.055137,50.51212844,23.59678239,2142.149143,3467.124,2.361971429,2.51,6028.592755,6990.430767,9221,7,81,15415,943.1198504,568.1,572,1630.22,2.869600422,13.20157492,13.57142857,7.285714286,10.42857143,76.57142857,7.390570179,0
341500,Liuan,4,20,0.4,60.12653191,54.45049797,1366.93943,1414.139303,1827.313714,3369.6,2.724342857,3.17,7374.679605,11515.68018,9062,5,29,12302,803.0048788,483.7,331,1288.1,2.663014265,13.20157492,14.28571429,8.142857143,11.21428571,73.92857143,7.497587488,0
341600,Bozhou,4,34,0.06,16.6189984,0,75.46018228,76.1153155,2173.762286,3277.26,3.251228571,3.83,13523.00478,24122.95127,6397,6,62,12545,869.4100786,523.7,598,1277.19,2.438781745,13.20157492,15.14285714,7.857142857,11.5,68.85714286,7.109545423,0
341700,Chizhou,4,6,0,66.87658061,15.28412896,172.0940687,121.621999,577.7845714,1041.336,2.712914286,2.94,2221.78069,2788.195746,2932,5,30,5188,244.7031613,147.4,170,684.9,4.646540027,13.20157492,13.57142857,7,10.28571429,83.14285714,7.952664548,0
341800,Xuancheng,4,1,0,35.47434471,0,94.80411857,111.8252811,866.052,1771.632,2.841771429,3.24,4540.290397,6761.329519,5344,8,46,10043,439.6024228,264.8,209,1317.2,4.974320242,13.20157492,13.42857143,7.142857143,10.28571429,81.35714286,7.781859898,0
350100,Fuzhou,4,9,0.56,24.33960317,818.472739,223.8294069,285.935848,4586.544,9485.748,1.5324,1.54,3583.057888,3610.39287,20417,10,116,30152,1925.946105,774,585,7856.81,10.15091731,9.486520784,18,10.71428571,14.35714286,83.14285714,10.24650881,0.017313683
350200,Xiamen,4,11,0.09,37.93874333,87.72571467,170.3709137,369.4632847,11074.69029,15949.872,1.741542857,1.19,2345.223702,1350.990376,12705,1,51,14106,1022.692312,411,2138,4791.41,11.65793187,9.486520784,17.28571429,14.28571429,15.78571429,79,10.62067778,0.040594489
350300,Putian,4,10,0.1,0,345.3148277,49.73997333,144.6507048,853.8325714,1612.548,1.600171429,1.8,1436.625661,1754.397765,5376,6,47,10843,721.6077138,290,675,2242.41,7.732448276,9.486520784,18.28571429,11.42857143,14.85714286,78.5,9.974487733,0.030442316
350400,Sanming,4,1,1,19.05437812,134.8612416,92.11166923,144.521066,1062.673714,2291.976,2.319657143,2.41,2624.424015,2872.561975,5439,12,46,10365,641.982035,258,109,2353.72,9.122945736,9.486520784,17.71428571,7.142857143,12.42857143,83.78571429,9.167180921,0.016814762
350500,Quanzhou,4,4,0.5,21.63390608,720.2068548,185.6853233,333.3726037,3725.352,8477.136,1.675971429,1.83,4649.266019,5423.481393,15903,12,130,25633,2164.823141,870,723,8467.97,9.733298851,9.486520784,18.71428571,13.57142857,16.14285714,75.85714286,10.42073083,0.033014187
350600,Zhangzhou,4,3,0.33,11.30033854,240.6890729,62.51806786,97.17168237,1885.68,4220.424,2.177742857,2.45,4536.749759,5956.410214,10356,16,76,17192,1278.987465,514,374,3947.63,7.680214008,9.486520784,20.28571429,12.14285714,16.21428571,80.78571429,11.14572658,0.027952847
350700,Nanping,4,8,0,0,226.0572384,47.30837869,46.56334995,562.0474286,1681.236,1.620357143,1.71,1359.76684,1487.290637,5382,13,51,12211,669.3533621,269,101,1792.51,6.663605948,9.486520784,17.57142857,9.571428571,13.57142857,81.28571429,9.545634919,0.054168404
350800,Longyan,4,2,0,0,152.3315663,58.8418147,51.46785963,774.4062857,1589.22,2.6833,2.84,3863.192152,4518.562102,5995,10,47,16615,656.9118498,264,135,2393.3,9.065530303,9.486520784,18.71428571,5.285714286,12,86.85714286,9.252870913,0.023062064
350900,Ningde,4,9,0.11,5.605063802,290.3284263,37.30316632,22.89086608,888.6394286,1906.416,2.2045,2.28,2638.123815,2845.013999,5455,11,44,10333,724.0960162,291,210,1942.8,6.67628866,9.486520784,15.71428571,8.142857143,11.92857143,86.5,9.173830133,0.084381433
360100,Nanchang,4,55,0.24,299.9671174,2341.940436,486.732133,645.3093869,3306.975429,6334.848,1.304642857,1.38,1931.732811,2082.927951,14143,7,118,27302,762.0474495,524.02,616,5274.67,10.06577993,9.734768908,14.28571429,9.571428571,11.92857143,83,8.802634695,0.014202139
360200,Jingdezhen,4,1,1,8.156203703,192.2514805,46.23215597,23.91125896,261.7398346,1533.816,1.893714286,2.44,1082.839222,1869.87618,3147,3,31,7205,237.0109792,162.98,296,846.6,5.194502393,9.734768908,14.71428571,7.285714286,11,86.5,8.655174066,0.011154579
360300,Pingxiang,4,7,0.29,3.122055234,180.0887759,42.13702129,66.27822349,480.0754286,1152.144,1.725471429,1.99,1061.266669,1382.635881,4433,6,32,8025,274.8501354,189,481,1009.05,5.338888889,9.734768908,12.85714286,7.285714286,10.07142857,89.28571429,8.425116933,0.007101841
360400,Jiujiang,4,19,0.21,348.2164024,2505.104253,7886.954355,8349.4229,997.8274286,2319.192,1.7755,2.02,2837.624597,3623.597412,10027,11,62,16363,699.035511,480.69,251,2700.19,5.617320934,9.734768908,13.42857143,9.142857143,11.28571429,82.21428571,8.375371988,0.006936102
360500,Xinyu,4,37,0.16,0,120.4237076,125.2509387,172.3287432,338.6715429,814.212,1.404528571,1.63,472.8641697,592.4577773,4201,2,14,4402,168.8074271,116.08,354,1027.34,8.850275672,9.734768908,14.57142857,10.28571429,12.42857143,86,9.409450834,0.018893363
360600,Yingtan,4,8,0,0,333.2896475,14.60912409,11.306647,407.8697143,810.648,1.952185714,2.19,808.3771384,1025.405057,2586,3,35,5309,166.8878388,114.76,310,818.98,7.136458696,9.734768908,14.71428571,9.857142857,12.28571429,85.14285714,9.233227643,0.031358317
360700,Ganzhou,4,17,0,16.74390585,621.023721,574.6852676,516.6749074,1251.241714,3193.02,1.941085714,2.16,5926.588477,7376.970363,14048,21,85,42064,1237.189168,850.75,211,2807.24,3.299723773,9.734768908,16.42857143,10.42857143,13.42857143,83.42857143,9.711363689,0.034027576
360800,Gian,4,5,0.4,13.79123267,471.9025284,247.411049,264.3965687,847.1674286,1949.832,2.149,2.45,4122.53099,5570.402384,8028,42,57,15044,699.035511,480.69,188,1742.23,3.624435707,9.734768908,15.71428571,11,13.35714286,83.78571429,9.710042961,0.059340546
360900,Yichun,4,39,0.13,10.85496149,114.3650657,813.3695129,658.6647052,1122.613714,2497.716,1.849757143,2.15,3492.791307,4715.920263,8102,11,40,13832,798.8540999,549.33,290,2180.85,3.970018022,9.734768908,14,8.714285714,11.35714286,88.42857143,9.048902101,0.030048424
361000,Fuzhou,4,15,0.07,5.499712575,563.0023211,102.3755283,88.43983197,648,1547.424,2.183628571,2.72,3530.610001,6036.606944,5528,23,48,9830,578.2905018,397.66,205,1382.4,3.476336569,9.734768908,15,9.142857143,12.07142857,84.78571429,9.072540357,0.008350337
361100,Shangrao,4,36,0.03,8.186168872,817.9885649,173.6405868,249.1963422,898.8222857,2612.412,2.1162,2.37,5550.731844,7154.41596,11101,58,147,24271,972.5913786,668.8,282,2212.78,3.308582536,9.734768908,15,8.857142857,11.92857143,84.71428571,8.984444705,0.016695486
370100,Jinan,4,8,0,59.81173992,0,98.59739358,179.8206665,7904.257714,12852.432,2.281914286,1.91,7171.418276,4944.071371,29035,3,238,47575,1619.136007,732.12,821,7856.56,10.73124624,15.16236288,14.85714286,7.714285714,11.28571429,54.78571429,5.581155791,0.060540589
370200,Qingdao,4,12,0.33,47.28219859,267.8646428,288.9377271,231.3077669,9232.981714,11983.788,2.244957143,1.64,8770.242198,4789.410235,30867,47,410,53341,2054.660858,929.05,750,12001.52,12.91805608,15.16236288,9.285714286,1.285714286,5.285714286,75.07142857,5.198930465,0.072786641
370300,Zibo,4,13,0.08,0,94.41299423,48.76752473,53.16104942,2613.985714,3032.64,2.597671429,2.08,6324.522158,3768.824144,14452,13,157,24022,1041.296505,470.84,752,5068.35,10.76448475,15.16236288,14.71428571,7,10.85714286,55,5.454024163,0.032432842
370400,Zaozhuang,4,4,0.25,17.26277641,0,28.26377868,32.32547854,1129.556571,1782.648,2.386171429,2.24,4262.068124,3682.467665,9536,3,78,18645,867.0025252,392.03,798,2402.38,6.128051425,15.16236288,14.57142857,7,10.78571429,69.57142857,6.868010139,0.0160107
370600,Yantai,4,15,0.07,5.253051917,0,32.53649642,67.33047407,2503.409143,3878.928,2.218671429,1.89,6518.778728,4692.735233,18097,15,196,31801,1567.871771,708.94,509,7832.58,11.04829746,15.16236288,8,3,5.5,73.78571429,5.182523888,0.033165227
370700,Weifang,4,14,0.21,73.44809998,30.56825792,251.0030842,282.800545,3537.617143,4716.468,1.955385714,1.82,6616.498966,5778.711067,25432,20,188,40685,2070.694754,936.3,552,6156.78,6.575648831,15.16236288,14,5.285714286,9.642857143,61.21428571,5.621191374,0.03519303
370800,Jining,4,11,18.82,5.948874694,0,52.50118484,66.54002445,2304.334286,3990.06,1.9379,1.98,5816.35305,6066.449097,21605,3,164,36430,1852.390493,837.59,707,4930.58,5.886627109,15.16236288,14.85714286,6.428571429,10.64285714,65.71428571,6.429062931,0.022048904
370900,Taian,4,12,0.17,0,0,38.59040692,43.06057935,1413.519429,2034.72,1.841414286,1.8,3559.489392,3415.08649,13535,12,103,24953,1248.454444,564.51,700,3651.53,6.468494801,15.16236288,13.28571429,5.857142857,9.571428571,64.71428571,5.915643671,0.023860757
371000,Weihai,4,8,0,2.749856287,231.8925608,29.42516556,10.90605999,1411.112571,2611.764,2.3889,1.67,3080.326625,1501.006133,8097,21,50,14068,624.9017512,282.56,491,3641.48,12.88745753,15.16236288,7,2.571428571,4.785714286,76.42857143,5.120944308,0.011273547
371100,Rizhao,4,1,1,26.76993612,0,10.80354757,21.65503941,1685.494286,1830.924,2.677328571,2.11,4242.394054,2405.599571,6200,1,53,9637,645.0049396,291.65,509,2202.17,7.550728613,15.16236288,11.71428571,4.857142857,8.285714286,72.35714286,6.091981005,0.011776874
371300,Linyi,4,12,0.17,56.10930667,0,98.06495986,84.21947443,2959.878857,3927.204,1.957442857,1.81,7480.150859,6454.710041,21287,15,188,39595,2336.171843,1056.34,570,4717.8,4.466175663,15.16236288,14.14285714,5.571428571,9.857142857,69.85714286,6.502805181,0.039098973
371400,Dezhou,4,8,0.25,16.00581641,222.6929384,27.55376187,32.05326863,2414.262857,3260.088,2.3256,2.3,5930.736619,5780.836667,13010,2,104,17932,1281.782832,579.58,527,3380.3,5.832326857,15.16236288,14.71428571,6.142857143,10.42857143,59.35714286,5.729070727,0.05261038
371500,Liaocheng,4,18,0,5.948874694,0,69.40154042,67.98087596,1972.604571,2509.38,2.110214286,2.19,5003.052932,5418.581289,12797,36,148,24156,1341.163537,606.43,635,3152.15,5.197879393,15.16236288,15.42857143,6.285714286,10.85714286,59.28571429,5.879013059,0.011881566
371600,Binzhou,4,3,0.33,0,87.76640422,22.36032487,46.67500963,2234.581714,2591.676,2.716314286,2.15,5917.148315,3358.654151,9695,17,110,15718,865.2332677,391.23,406,2640.52,6.749277918,15.16236288,13.71428571,5.571428571,9.642857143,57.21428571,5.253878985,0.025774213
371700,Heze,4,5,0,10.85496149,644.3956069,124.2854294,112.1227248,2244.579429,2746.224,2.510257143,2.23,10752.35144,8124.363007,21360,2,233,34670,1932.029197,873.6,670,3078.78,3.524244505,15.16236288,14.71428571,6.428571429,10.57142857,64.92857143,6.323623018,0.008734336
